,a0,a1,a2,I,b1
586,-7.831101293024152e-05,-0.15528886889403898,0.21245228818977804,0.9990216639146169,0.4754609065794352
587,-6.892732598922918e-05,-0.15519363370869454,0.2124206676705503,0.9990186795977185,0.4753502024473601
588,-5.692865784596696e-05,-0.15517561404932356,0.2123966846305228,0.9990143854451337,0.4753277054779793
589,-3.0723152917793564e-05,-0.15560460558915212,0.21252050685775328,0.9989861130256759,0.4757430710836728
590,-4.734174596393166e-05,-0.15570103380444325,0.21256400867570668,0.9989715406846346,0.47585478762685096
591,-3.610527667003865e-05,-0.15581801064787562,0.21259157512861956,0.9989698354619145,0.47598152102318114
592,-3.834269409539246e-05,-0.15580002774548662,0.21258452892079044,0.9989711735168243,0.4759640790743226
593,-2.722541132590574e-05,-0.1556845875642047,0.21254470223375982,0.9989674200700394,0.4758416799409169
594,-2.8912096812457655e-05,-0.15568011280848698,0.2125441436868007,0.998964992768751,0.475837491162811
595,-2.9215197610145235e-05,-0.15567863717253033,0.21254374597206568,0.9989650820249303,0.475835592859148
596,-4.480079623659826e-05,-0.15561248485762602,0.21250562386056046,0.9989290209055315,0.47576952625279306
597,-3.696570730685966e-05,-0.15550839360981478,0.21247279324934587,0.998935510662396,0.475684387686127
598,-6.116832059679933e-05,-0.1552135676357747,0.21231741943045543,0.99894378238672,0.4753705713398455
599,-0.00010338003828589347,-0.15648320878453426,0.21268362295181958,0.9989814394998296,0.4766570092296066
600,-0.0001372618471996048,-0.1563861496478601,0.21264771270450927,0.9989402537946651,0.4765861801757316
601,-0.0001455396227019032,-0.1563971107323462,0.21265719478815945,0.9989405931627805,0.4765868577976658
602,-0.00015139348111652847,-0.15631724347672807,0.21262528955947657,0.9989367897967204,0.4765068843827506
603,-0.0001567939187280165,-0.15641004354918472,0.2126551315730588,0.9989364881289632,0.4765960271204535
604,-0.00017360312319637865,-0.15624715745980702,0.2125883359535176,0.9989284583233333,0.4764314256182367
605,-0.0001720141501145952,-0.15622849521626628,0.21258250271723858,0.9989287668011791,0.47641359374933084
606,-0.00018173287425939775,-0.15617010038272225,0.21255684951503104,0.9989419837218487,0.4763548322188471
607,-0.00017091316335619112,-0.15606361733964125,0.21252306136554486,0.9989563881669489,0.47623601745487665
