,a0,a1,a2,a3,I,b1,b2,b3
375,-0.00014563375564913272,0.08081161265671905,-0.18082038141597223,0.22053573852542346,0.9993215021546987,0.49911756250479755,0.25020590558698996,0.25013405480349277
376,-0.00013680258547641572,0.08081575532527595,-0.18083778736980288,0.22052854545732706,0.9993195583029588,0.49912135600783547,0.2502081116831516,0.2501542385590512
377,-0.00011145511998836982,0.08087248082430175,-0.1808706964791561,0.22050228545284686,0.9993489228907245,0.49906445252203036,0.2502308011909772,0.2501532370638781
378,-9.311884275065019e-05,0.08082972470902548,-0.1808392708537503,0.22047252663879616,0.9993500020481056,0.4991285991811328,0.2502244854618868,0.25018557581609324
379,-0.00010396435677054172,0.08083187591635357,-0.18079022268280195,0.22044917582485632,0.9993498697938482,0.4991255265286233,0.2501608473937357,0.25018103203521314
380,-4.02974762645919e-05,0.08122067951959944,-0.18077047966598908,0.22020636199114937,0.9992956562781151,0.4987284733978131,0.249920627052085,0.2504540078078318
381,-7.642905298761715e-06,0.08120628699275084,-0.18073427654502744,0.2202497336186958,0.9993387360254093,0.49872494494783837,0.2498929564541699,0.2503844648602195
382,-2.561676521810677e-05,0.08122733664125872,-0.18077463962420542,0.220245782704325,0.999322622374205,0.49867803818107226,0.24993320854891776,0.25040836521163584
383,-1.6359869466096855e-05,0.08120428558777879,-0.18077080119307784,0.2202605014327237,0.9993329862173593,0.49871089762624743,0.24995521456942987,0.250387630873243
384,-1.3283955636080036e-05,0.08120171720548713,-0.1807697348696283,0.22025921694597037,0.9993349995696374,0.4987171628365435,0.24995855229368447,0.25039300491650057
385,-4.7839619338234385e-05,0.08109982757470938,-0.18066311531515755,0.22021643878458808,0.9993964863212415,0.4988051863646652,0.24986466913887226,0.25035136279466813
386,-6.269048349354794e-05,0.08102491908699858,-0.18070333576611783,0.2202477694338807,0.9993956879163817,0.49890637849902514,0.24994246001747134,0.2503320436625481
387,-9.343645177412041e-05,0.08110439888898377,-0.18080017118854533,0.22016114450281574,0.9993702774468487,0.4988205867967549,0.2500452995092265,0.2504581651354578
388,-7.244378334389512e-05,0.0810683662289087,-0.18075370480759897,0.22019951106841593,0.999369688643192,0.49887367819435563,0.2500207907841679,0.2503644565192688
389,-2.4544940888902855e-05,0.08085971489328644,-0.18062910449418187,0.22021643706243665,0.9993385068970029,0.4990742365213764,0.25005178185635724,0.2503123746669286
390,-1.5155190358100146e-05,0.08084790411439724,-0.18065748043548424,0.2202347934858488,0.9993470108842568,0.4990811120484021,0.2500848445118955,0.2503185506264039
391,-4.4858339382503054e-05,0.0806797480173008,-0.18064297672833263,0.22030249290863654,0.9993254594116623,0.4992192029484698,0.25018522951475014,0.2502688480728975
392,2.50884252395861e-05,0.08055129882470367,-0.18045284961208613,0.2203000825607915,0.9992404795514964,0.49938755416321096,0.25014991702320366,0.2501319405585888
393,1.6618942766659373e-05,0.08058013406672748,-0.18044805568919195,0.2202866401795698,0.9992444105252729,0.49936995205597245,0.25012368009854763,0.2501286116581648
394,7.786409319317233e-06,0.08054273382841509,-0.18042444392592344,0.22028657530750528,0.999239894862618,0.4994107745739065,0.2501338840133467,0.2501143735099593
395,8.600304165912176e-06,0.08054550429524646,-0.18042227512303333,0.22028511781446158,0.9992391761244569,0.4994083274405572,0.2501298413143154,0.25011313114427086
396,-2.4083566756222946e-05,0.08077425970516594,-0.18053341476438486,0.22023551470679303,0.999264163061336,0.4992126810961813,0.25009393937530866,0.25021017627184344
397,-5.1021611598253e-05,0.08084597303417962,-0.1804346182379242,0.2201734118058632,0.9992518246427906,0.4991604081747595,0.24998420149132258,0.2501922828390082
398,-6.93025400999997e-05,0.08072330588721409,-0.18039419519458433,0.22022284765892958,0.999263046668985,0.49927635024224803,0.25002879273959466,0.2501531286399724
